owner_username,url_code,time_utc,type,caption,likes,comments
FoxNews,CyriDksxL9s,2023-10-22 00:00:08,GraphImage,'VOLUNTARILY REMOVING': The move comes a month after the FDA agreed that a drug found in popular over-the-counter medications isn't effective in offering relief from nasal congestion. Link in bio.,10691,973
FoxNews,CyrbMZ0p2GV,2023-10-21 23:00:11,GraphImage,“WHAT IS WRONG WITH YOU?” The ‘Squad’ member calls for a ceasefire at the link in bio.,21862,6465
FoxNews,CyrUVCHPODm,2023-10-21 22:00:11,GraphImage,CRACKING DOWN: Employees have a choice: show up or get fired. Details about the new guidance at the link in bio.,14397,763
FoxNews,CyrNfkbsVyq,2023-10-21 21:01:07,GraphVideo,"""He's a very, very small and peaceful dog. We got lucky that we could get him out."" Animal rescuer speaks to Fox News about saving pets from Israel after deadly Hamas terror attacks.",16271,3864
FoxNews,Cyq_uoHrh_3,2023-10-21 19:00:10,GraphImage,'IGNORANCE': Ivy League graduate Bill Maher bashes colleges for 'indoctrination' and compares them to a 'day spa combined with North Korean re-education camp.' Link in bio.,54196,1603
FoxNews,Cyq42yLp6VE,2023-10-21 18:00:08,GraphImage,"DEADLY STRIKE:  IDF identified the soldier as 22-year-old Omer Balva, originally from Maryland. Link in bio.",12467,1769
FoxNews,Cyqx_40pkde,2023-10-21 17:00:12,GraphImage,'DANGEROUS': Rep. Ronny Jackson calls on House leadership to remove Rep. Rashida Tlaib from classified briefings and military operations in Israel after her comments about the explosion at a Gaza hospital. Link in bio.,41209,4307
FoxNews,CyqrIhoJ1He,2023-10-21 16:00:14,GraphImage,'IT'S SHOCKING': 'The Morning Show' star blasts Hollywood's 'deafening silence' on antisemitism as Hamas terrorists wage war on Israel. Link in bio.,24610,1250
FoxNews,CyqkQzEp7W4,2023-10-21 15:00:11,GraphImage,"COPING WITH FAITH: Pastor, once gravely ill and suffering bouts of depression, shares how the 'Power of the Second Thought' transformed his life at the link in bio.",20044,514
FoxNews,CyqdZK8t_De,2023-10-21 14:00:09,GraphImage,FAILED EXPERIMENT: How the retailer is bringing sexy back at the link in bio.,33729,1944
FoxNews,CyqWhp7td_d,2023-10-21 13:00:08,GraphImage,"'BIT OF A WEENIE': Sen. John Kennedy slams Biden, says America's enemies think they can 'roll over' the president. Link in bio.",27683,1069
FoxNews,CyqPpyFtQka,2023-10-21 12:00:05,GraphImage,'THEY'RE TAKING IT ALL': Sen. @MarshaBlackburn raises concerns about Biden's request for Gaza aid after report of Hamas intersecting supplies. Link in bio.,5684,644
FoxNews,CyqIzAJNn_h,2023-10-21 11:00:11,GraphImage,"RADICAL RULEBOOK: A law professor is calling for an independent commission to evaluate antisemitism at the university after a professor claimed Hamas' ambush killings were ""energizing."" Why he says there's a ""much deeper problem"" at the link in bio.",11580,1306
FoxNews,CyqB8QPt-X0,2023-10-21 10:00:38,GraphVideo,WATCH: Father of a released American hostage speaks out.,5343,705
FoxNews,Cyp7Dt8N5KV,2023-10-21 09:00:07,GraphImage,POP STAR BOMBSHELLS: Read the shocking tales for yourself at the link in bio.,5600,475
FoxNews,Cypmd3TNRA-,2023-10-21 06:00:12,GraphImage,‘KNEW I WAS HOME’: The love birds took a trip down memory lane in their speeches honoring the ‘Hollaback Girl’ singer with a star on the Hollywood Walk of Fame. Link in bio.,7460,310
FoxNews,CypfmKcNjkc,2023-10-21 05:00:09,GraphImage,EXIT STAGE LEFT: The Fed chair was swiftly removed during his remarks after a group rushed the stage. Link in bio.,4114,316
FoxNews,CypYvEDN1Rg,2023-10-21 04:00:35,GraphVideo,"'AN EMBARRASSMENT': stephenm breaks down the ""fundamental image"" that President Biden portrayed to the world during his oval office address: ""weakness.""",19875,1069
FoxNews,CypK_u8tgZL,2023-10-21 02:00:09,GraphImage,OOPS!...I DID IT AGAIN: The star has a message for fans after bombshell excerpts from her memoir caused a media frenzy. She shares new thoughts about moving forward at the link in bio.,4177,312
